Date,SPY,VOO,QQQ,VTI,VXUS,VEA,VWO,VYM,VIG,VTV,VUG,VOE,VBK,,
1/22/19,262.859985,241.660004,161.940002,134.779999,49.27,38.759998,39.869999,81.239998,101.900002,102.839996,141.550003,101.449997,163.440002,,
1/23/19,263.410004,242.020004,162.149994,134.919998,49.57,38.959999,40.259998,81.519997,102.089996,103.129997,141.600006,101.57,163.070007,,
1/24/19,263.549988,242.259995,163.199997,135.199997,49.75,39.009998,40.599998,81.419998,102.389999,103.040001,142.059998,102.050003,164.360001,,
1/25/19,265.779999,244.320007,165.149994,136.470001,50.299999,39.5,41,81.589996,102.940002,103.599998,143.75,103.050003,166.679993,,
1/28/19,263.76001,242.429993,163.110001,135.470001,50.029999,39.310001,40.57,81.18,102.309998,102.989998,142.389999,102.879997,166.050003,,
1/29/19,263.410004,242.130005,161.570007,135.279999,50.130001,39.419998,40.619999,81.440002,102.610001,103.18,141.710007,103.050003,165.589996,,
1/30/19,267.579987,245.960007,165.679993,137.320007,50.73,39.860001,41.34,82.050003,103.660004,104.160004,144.880005,103.959999,167.75,,
1/31/19,269.929993,248.009995,168.160004,138.529999,50.84,39.869999,41.779999,82.75,104.139999,104.760002,146.690002,104.629997,169.5,,
2/1/19,270.059998,248.220001,167.449997,138.729996,50.759998,39.849998,41.470001,83.019997,103.919998,105.029999,146.559998,104.870003,170.190002,,
2/4/19,271.959991,249.990005,169.529999,139.720001,50.93,39.990002,41.560001,83.260002,104.779999,105.449997,148,105.470001,172.320007,,
2/5/19,273.100006,251.100006,171.029999,140.300003,51.380001,40.310001,42.029999,83.459999,105.129997,105.580002,149.119995,105.760002,172.899994,,
2/6/19,272.73999,250.789993,170.520004,140.160004,51.02,40.049999,41.529999,83.519997,105.199997,105.629997,148.600006,105.739998,172.490005,,
2/7/19,270.140015,248.330002,168.229996,138.830002,50.349998,39.540001,41.139999,82.919998,104.830002,104.739998,147.130005,105.32,171,,
2/8/19,270.470001,248.649994,168.559998,138.970001,50.16,39.400002,40.98,83,104.940002,104.68,147.520004,105.309998,171.910004,,
2/11/19,270.619995,248.779999,168.399994,139.259995,50.060001,39.32,40.740002,83.07,105.25,104.730003,147.630005,105.529999,173.050003,,
2/12/19,274.100006,252,170.889999,141,50.59,39.84,41.139999,84.050003,106.790001,106.089996,149.550003,106.800003,175.389999,,
2/13/19,274.98999,252.759995,171.009995,141.440002,50.52,39.849998,40.849998,84.360001,107.209999,106.400002,150.020004,107.169998,175.729996,,
2/14/19,274.380005,252.199997,171.220001,141.190002,50.540001,39.849998,40.93,83.970001,106.860001,105.919998,150.050003,106.730003,176.289993,,
2/15/19,277.369995,254.979996,171.940002,142.740005,51.049999,40.389999,40.860001,85.120003,108.43,107.459999,151.160004,107.790001,178.479996,,
2/19/19,277.850006,255.419998,172.279999,143.020004,51.32,40.59,41.279999,85.290001,108.580002,107.730003,151.309998,108.260002,178.270004,,
2/20/19,278.410004,256.01001,172.25,143.320007,51.560001,40.75,41.459999,85.650002,108.660004,108.059998,151.399994,108.839996,178.380005,,
2/21/19,277.420013,255.080002,171.619995,142.830002,51.400002,40.650002,41.369999,85.410004,108.379997,107.769997,150.729996,108.5,177.639999,,
2/22/19,279.140015,256.609985,172.889999,143.770004,51.720001,40.799999,41.84,85.830002,109.050003,108.230003,151.979996,109.019997,179.960007,,
2/25/19,279.519989,256.98999,173.520004,143.979996,51.950001,40.93,42.400002,86.010002,109.040001,108.400002,152.229996,108.790001,180.610001,,
2/26/19,279.320007,256.799988,173.699997,143.710007,52.130001,41.099998,42.27,85.860001,108.769997,108.230003,152.169998,108.459999,179.419998,,
2/27/19,279.200012,256.670013,173.589996,143.759995,51.880001,40.970001,41.939999,85.959999,108.870003,108.129997,152.369995,108.559998,180.320007,,
2/28/19,278.679993,256.070007,173.190002,143.460007,51.669998,40.799999,41.619999,85.870003,108.910004,107.760002,152.100006,108.360001,179.309998,,
3/1/19,280.420013,257.829987,174.389999,144.419998,51.810001,41.049999,41.669998,86.209999,109.260002,108.309998,153.440002,108.949997,181.309998,,
3/4/19,279.399994,256.839996,174.419998,143.75,51.75,40.889999,41.82,85.919998,108.720001,107.809998,152.889999,108.5,179.289993,,
3/5/19,279.019989,256.540009,174.550003,143.479996,51.849998,40.919998,42.310001,85.739998,108.419998,107.559998,152.720001,108.220001,178.869995,,
3/6/19,277.329987,254.899994,173.559998,142.389999,51.68,40.799999,42.099998,85.190002,107.800003,106.860001,151.809998,107.050003,175.880005,,
3/7/19,275.01001,252.850006,171.429993,141.279999,50.990002,40.279999,41.419998,84.690002,106.849998,106.18,150.339996,106.239998,174.630005,,
3/8/19,274.459991,252.339996,171.169998,140.990005,50.880001,40.23,41.119999,84.540001,106.690002,105.989998,150.020004,105.980003,174.369995,,
3/11/19,278.440002,256.019989,174.729996,143.059998,51.48,40.599998,41.959999,85.489998,108.089996,107.360001,152.580002,107.389999,177.679993,,
3/12/19,279.48999,256.929993,175.690002,143.539993,51.560001,40.619999,42.130001,85.550003,108.209999,107.629997,153.110001,107.709999,178.369995,,
3/13/19,281.339996,258.679993,177.009995,144.460007,51.880001,40.919998,42.220001,86.010002,108.900002,108.389999,154.110001,108.199997,179.259995,,
3/14/19,281.160004,258.589996,176.710007,144.339996,51.799999,40.880001,42,85.900002,108.669998,108.309998,154.089996,107.980003,179.020004,,
3/15/19,281.309998,259.850006,178.350006,145.009995,52.330002,41.290001,42.57,86.43,109,108.730003,155.059998,108.339996,179.610001,,
3/18/19,282.329987,260.779999,178.449997,145.550003,52.630001,41.43,43.049999,86.720001,109.330002,109.300003,155.330002,108.800003,180.419998,,
3/19/19,282.399994,260.859985,179.050003,145.520004,52.68,41.540001,43.060001,86.519997,109.220001,109.129997,155.639999,108.260002,180.259995,,
3/20/19,281.549988,259.929993,179.759995,144.919998,52.689999,41.5,43.049999,85.900002,108.550003,108.139999,155.990005,107.300003,179.339996,,
3/21/19,284.730011,261.429993,182.570007,146.619995,52.700001,41.540001,43.150002,86.629997,109.870003,109.010002,158.270004,108.809998,182.350006,,
3/22/19,279.25,256.459991,178.559998,143.559998,51.57,40.740002,41.849998,85.330002,108.080002,107.209999,154.850006,106.739998,176.360001,,
3/25/19,279.040009,256.230011,178.220001,142.690002,51.450001,40.740002,41.959999,84.489998,108.07,107.029999,154.809998,106.790001,176.740005,,
3/26/19,281.119995,258.079987,179.050003,143.789993,51.75,40.990002,42.099998,85.360001,108.989998,107.940002,155.720001,107.739998,178.419998,,
3/27/19,279.649994,256.880005,177.899994,143.130005,51.59,40.93,41.639999,85.019997,108.830002,107.459999,154.899994,107.529999,176.770004,,
3/28/19,280.709991,257.880005,178.309998,143.759995,51.619999,40.73,42,85.209999,108.970001,107.019997,155.240005,107.330002,178.520004,,
3/29/19,282.480011,259.540009,179.660004,144.710007,51.900002,40.869999,42.5,85.660004,109.639999,107.629997,156.419998,107.879997,179.720001,,
,,,,,,,,,,,,,,,
